gid;geom_err;ident;domanial;groupe;cat_dig;cat_rhv;passage;nom_voie;voiegrandtr;rg_fv_graph;rg_fv_graph_1;rg_fv_graph_2;cdate;mdate;longueur_m
9301295;;10361;4;1;5;4;;Rue Professeur Chavannaz;False;13228;8848;1;1995-01-25 00:00:00+01:00;2012-06-22 00:00:00+02:00;62m
9302447;;11114;4;1;5;4;;Rue Tranchere;False;12882;19334;1;1995-01-25 00:00:00+01:00;2015-04-16 00:00:00+02:00;258m
9295772;;6422;4;1;5;4;;Rue Antoine Monier;False;18515;707;1;1995-01-25 00:00:00+01:00;2015-04-16 00:00:00+02:00;370m
9301314;;10378;4;1;5;4;;Rue du Professeur Rechou;False;24737;12792;1;1995-01-25 00:00:00+01:00;2012-06-22 00:00:00+02:00;51m
9301503;;10472;4;1;5;4;;Impasse de la Reinette;False;15314;17481;1;1995-01-25 00:00:00+01:00;2012-06-22 00:00:00+02:00;67m
9301475;;50907;4;1;5;4;;Rue Raymond Poincare;False;1704;27846;1;2017-03-03 00:00:00+01:00;2017-03-03 00:00:00+01:00;448m
9296422;;6847;4;1;5;4;;Rue de Blaye;False;16042;17385;1;1995-01-25 00:00:00+01:00;2012-06-22 00:00:00+02:00;167m
9303505;;50646;5;1;5;4;;Impasse Charles Teyssonneau;False;11706;6865;1;2001-10-16 00:00:00+02:00;2016-12-29 00:00:00+01:00;39m
9295705;;6371;4;1;5;4;;Rue Ampère;False;6512;1129;1;1995-01-25 00:00:00+01:00;2012-06-22 00:00:00+02:00;70m
9301282;;10359;4;1;5;4;;Rue Professeur André Lambinet;False;16328;21222;1;1995-01-25 00:00:00+01:00;2017-03-20 00:00:00+01:00;484m
9301949;;10801;4;1;5;4;;Rue Savigne Chanteloup;False;18991;22317;1;1995-01-25 00:00:00+01:00;2012-06-22 00:00:00+02:00;237m
9299451;;9004;4;1;5;4;;Rue Laplace;False;17808;14117;1;1995-01-25 00:00:00+01:00;2015-04-16 00:00:00+02:00;193m
9299074;;27322;4;2;5;64;;Rue Joseph Pujol;False;23490;12430;1;2003-03-18 00:00:00+01:00;2021-01-12 00:00:00+01:00;323m
9301807;;10706;4;1;5;4;;Rue Saint-Emilion;False;12774;5148;1;1995-01-25 00:00:00+01:00;2021-01-12 00:00:00+01:00;106m
9299867;;36273;4;1;4;3;;Boulevard Ludovic Trarieux;False;9361;11706;1;2001-10-16 00:00:00+02:00;2016-12-29 00:00:00+01:00;358m
9296105;;6622;4;1;5;4;;Rue Baudrimont;False;5054;24495;1;1995-01-25 00:00:00+01:00;2012-06-22 00:00:00+02:00;185m
9300483;;22425;4;1;5;4;;Rue Mozart;False;24584;27918;1;1995-01-26 00:00:00+01:00;2012-06-22 00:00:00+02:00;388m
9297290;;7463;4;1;5;4;;Rue Corot;False;21471;9361;1;1995-01-25 00:00:00+01:00;2012-06-22 00:00:00+02:00;154m
9299520;;9044;4;1;5;4;;Rue Laville Fatin;False;12678;12882;1;1995-01-25 00:00:00+01:00;2015-04-16 00:00:00+02:00;291m
9301323;;10384;4;1;5;4;;Rue Professeur Vincent;False;9031;27846;1;1995-01-25 00:00:00+01:00;2012-06-22 00:00:00+02:00;153m
9298380;;8268;4;1;5;4;;Rue Gay-Lussac;False;21122;10950;1;1995-01-25 00:00:00+01:00;2012-06-22 00:00:00+02:00;130m
9299002;;33595;4;1;5;4;;Boulevard Joliot-Curie;False;23157;27525;1;1998-03-02 00:00:00+01:00;2017-03-15 00:00:00+01:00;476m
9303021;;46445;5;1;5;4;;Centre Commercial Galin;False;6820;27325;1;2013-04-19 00:00:00+02:00;2017-03-15 00:00:00+01:00;353m
9298829;;8584;4;1;5;4;;Rue de Janeau;False;8531;2118;1;1995-01-25 00:00:00+01:00;2012-06-22 00:00:00+02:00;186m
9300988;;10140;4;1;5;4;;Rue du Petit Cardinal;False;24237;18453;1;1995-01-25 00:00:00+01:00;2017-04-27 00:00:00+02:00;478m
9298492;;8338;4;1;5;4;;Rue Georges Cuvier;False;22763;18424;1;1995-01-25 00:00:00+01:00;2012-06-22 00:00:00+02:00;32m
9303779;;50909;0;1;10;4;;Parvis du Tresor des Enfants;False;1704;503;1;2017-03-03 00:00:00+01:00;2017-03-14 00:00:00+01:00;228m
9299191;;8814;4;1;4;3;;Boulevard Jules Simon;False;8848;6364;1;1995-01-25 00:00:00+01:00;2012-06-22 00:00:00+02:00;738m
9303524;;61426;4;1;5;4;;Rue du Professeur Calmette;False;19259;3452;1;2002-02-06 00:00:00+01:00;2017-03-24 00:00:00+01:00;114m
9298317;;8236;4;1;5;4;;Rue Galin;False;26439;21122;1;1995-01-25 00:00:00+01:00;2021-06-03 00:00:00+02:00;761m
9296682;;7029;4;1;5;4;;Rue Camille Flammarion;False;15379;6512;1;1995-01-25 00:00:00+01:00;2012-06-22 00:00:00+02:00;550m
9302917;;27105;4;1;5;4;;Rue Jean Goussebaire;False;25560;9932;1;2002-12-16 00:00:00+01:00;2012-06-22 00:00:00+02:00;111m
9296227;;33465;4;1;4;3;;Rue de la Benauge;False;2644;19400;1;1998-03-17 00:00:00+01:00;2015-04-16 00:00:00+02:00;529m
9296458;;6878;4;1;5;4;;Rue Bonnefin;False;22103;2797;1;1995-01-25 00:00:00+01:00;2012-06-22 00:00:00+02:00;567m
9301502;;10471;4;1;5;4;;Rue Reinette;False;15314;19634;1;1995-01-25 00:00:00+01:00;2012-06-22 00:00:00+02:00;370m
;;;;;;;;;;;;;;;15 911 m
